hidden_size,num_layers,learning_rate,num_epochs,rmse,mae,r2,avg_epoch_time,epoch_times,epoch_losses
32,4,0.0005,30,180.79388,128.6347,-0.05785149335861206,22.99791916211446,"[23.03171992301941, 22.985966205596924, 22.96311640739441, 22.98923349380493, 23.082453966140747, 22.98634123802185, 22.941760778427124, 22.925740957260132, 22.996378183364868, 22.957146883010864, 22.975507259368896, 23.026679039001465, 23.120434045791626, 23.009846687316895, 23.01333522796631, 23.000525951385498, 23.01592707633972, 22.940431594848633]","[1364889.3843647654, 1135376.5343545305, 934670.9997953057, 762072.7551088291, 616561.7519147448, 494079.375183372, 387536.75673359033, 295381.3015360603, 217519.8475986797, 153855.12397972672, 104308.40494667286, 68724.30864119217, 46755.171669772615, 37286.08314161009, 35869.77886016713, 35841.46196963381, 35846.46353762431, 35842.540933400785]"
32,4,0.0001,30,632.1178,484.6276,-9.13211727142334,23.099482774734497,"[22.997673511505127, 22.940130710601807, 22.98147678375244, 23.01787567138672, 23.078348636627197, 23.148415088653564, 23.068874835968018, 23.166926622390747, 23.135520458221436, 23.42204713821411, 23.45387077331543, 24.091127157211304, 23.552279710769653, 23.32426142692566, 23.26038932800293, 23.190292835235596, 23.318870306015015, 22.400564908981323, 23.021870851516724, 22.95856022834778, 22.912639617919922, 22.988094568252563, 22.944074869155884, 22.912277460098267, 22.967065811157227, 22.922237634658813, 22.83815908432007, 23.09823751449585, 22.909124851226807, 22.963194847106934]","[1465110.7270912938, 1413782.6308337883, 1363865.4999829421, 1315192.448485262, 1267619.1698280568, 1221214.303962541, 1176018.741317549, 1131965.9476835425, 1089040.8152036709, 1047318.8403725437, 1006733.5357106305, 967326.7213513236, 929056.9442207969, 891994.24011497, 856053.7926446507, 821270.6259125955, 787669.4008000137, 755209.4941917986, 723905.8718613537, 693722.9089536709, 664671.2684821916, 636791.7668019923, 609983.8423256687, 584122.8885695279, 559051.2418420783, 534705.0572802947, 510928.52620087337, 487732.75197444734, 465142.3416817344, 443104.7764354189]"
32,4,5e-05,30,895.4223,729.13684,-19.656476974487305,22.973154147466023,"[22.893707275390625, 22.921191930770874, 23.018626928329468, 23.069939374923706, 22.93731689453125, 22.97519612312317, 23.033437252044678, 23.01801872253418, 22.895071983337402, 22.884309768676758, 22.977060317993164, 22.90692138671875, 22.94089365005493, 23.337926149368286, 22.92996573448181, 22.991793632507324, 22.948051929473877, 22.922999382019043, 22.916247367858887, 22.917829036712646, 22.938302516937256, 22.991714239120483, 22.904736042022705, 23.005470514297485, 22.93682336807251, 23.006638050079346, 23.023128747940063, 22.99615240097046, 22.96157932281494, 22.993574380874634]","[1478614.7651473798, 1452334.180199236, 1426770.342419487, 1401492.2267501364, 1376491.6953807315, 1351795.0728370633, 1327395.599140284, 1303300.2455137828, 1279473.4250989356, 1255916.8393661298, 1232669.4613213018, 1209752.558713155, 1187057.1926088291, 1164719.7665887692, 1142675.0683679038, 1120886.1460493996, 1099376.925661845, 1078204.6718494133, 1057271.703389397, 1036679.2376415803, 1016365.2800644787, 996334.5675576556, 976604.2336244541, 957174.1788260781, 937992.5263543942, 919152.2677316457, 900574.7110910207, 882324.712413005, 864330.0891870224, 846637.4163141375]"
32,4,1e-05,30,1197.9321,1078.1597,-38.318294525146484,22.998131418228148,"[22.96045994758606, 23.044418334960938, 23.031083345413208, 22.970210075378418, 22.984485387802124]","[1491751.5778350164, 1485608.5799843068, 1480437.8464792576, 1475187.706058952, 1470021.959231714]"
32,5,0.05,30,181.56464,128.7513,-0.0699494481086731,23.23472571372986,"[23.29063129425049, 23.284273862838745, 23.15412139892578, 23.219238758087158, 23.22536325454712]","[108618.12029856053, 35871.64623736919, 35868.84967107648, 35872.055024526, 35871.45490008358]"
32,5,0.01,30,181.5847,127.88548,-0.06753897666931152,23.23753695487976,"[23.264436721801758, 23.253552436828613, 23.179008722305298, 23.176235914230347, 23.314450979232788]","[381267.3277518593, 35872.09436568215, 35854.56698954886, 35850.04747135879, 35850.85686949351]"
32,5,0.005,30,180.83983,128.41838,-0.057944655418395996,23.290786385536194,"[23.346872091293335, 23.318817377090454, 23.143014907836914, 23.411429166793823, 23.230491876602173, 23.294092893600464]","[670398.6724315127, 66172.65542362662, 35848.1328271591, 35846.10257077946, 35845.72596707407, 35851.94723364151]"
32,5,0.001,30,181.13661,128.36743,-0.06228846311569214,23.290861346504904,"[23.283963680267334, 23.362810850143433, 23.29888391494751, 23.308847427368164, 23.335394144058228, 23.3199782371521, 23.2733793258667, 23.233529806137085, 23.29542112350464, 23.247151136398315, 23.24011516571045]","[1252097.0784576284, 854453.364390011, 562348.917785378, 349478.16837174195, 194149.01352048648, 93744.85207476886, 45402.83349316193, 35953.52759828526, 35844.32286331643, 35848.4990253032, 35851.73260151559]"
32,5,0.0005,30,180.83769,128.5327,-0.0582045316696167,23.26338305738237,"[23.41292452812195, 23.239460945129395, 23.196727752685547, 23.3007869720459, 23.185928106307983, 23.293375492095947, 23.16559410095215, 23.264858961105347, 23.240233182907104, 23.246032238006592, 23.200233459472656, 23.266758918762207, 23.284414291381836, 23.3167827129364, 23.275047779083252, 23.40146017074585, 23.269097566604614, 23.181177854537964]","[1364575.9062841157, 1135028.06066628, 934316.1252302811, 761723.3206877729, 616272.9749931769, 493765.83345131687, 387273.80182177946, 295177.17059352825, 217353.34299305745, 153737.14335212542, 104190.93400260559, 68665.31823943692, 46690.05077778512, 37282.72344291054, 35865.69623429078, 35844.62050258853, 35844.652714758464, 35842.440902243536]"
32,5,0.0001,30,632.1229,484.62216,-9.132217407226562,23.262494428952536,"[23.35841965675354, 23.170999765396118, 23.15274477005005, 23.298842906951904, 23.294092893600464, 23.364781618118286, 23.28780436515808, 23.325655460357666, 23.27203106880188, 23.217123985290527, 23.251163482666016, 23.341720581054688, 23.20543932914734, 23.34622097015381, 23.16002607345581, 23.272392511367798, 23.24186062812805, 23.28002405166626, 23.155332565307617, 23.305005073547363, 23.174585580825806, 23.30724835395813, 23.302899599075317, 23.24977731704712, 23.22933268547058, 23.355506658554077, 23.269635915756226, 23.251617670059204, 23.089561939239502, 23.34298539161682]","[1465413.1029441867, 1414081.580444869, 1364200.2921840884, 1315464.5406829966, 1267890.3923478439, 1221513.0061578876, 1176257.7160548582, 1132167.5454250819, 1089268.9062841157, 1047484.0483675628, 1006919.8832560044, 967516.987428357, 929261.9986950736, 892122.4410139192, 856197.0690161026, 821395.4197683543, 787763.0488792986, 755294.5343886463, 723976.8744200327, 693794.6038653111, 664756.6828005594, 636825.1295160685, 609988.875063967, 584127.6080231646, 559086.2260678221, 534688.3832176242, 510940.21697598253, 487737.2653819255, 465145.91743995633, 443132.35937073553]"
