hidden_size,num_layers,learning_rate,num_epochs,rmse,mae,r2,avg_epoch_time,epoch_losses
50,4,5e-05,30,1.1972198,1.1125231,0.9999473094940186,17.207589403788248,"[83168.04025127846, 93.37024676604563, 53.203197579391656, 31.143957033655788, 20.525604384369725, 14.511864432243542, 8.938252854295172, 4.446893703460889, 3.06440591321461, 2.2831552697479824, 1.5738478083311942, 1.1167585651073035, 0.8331714308603085, 0.649639542430627, 0.5615552891229837, 0.5127022091037996, 0.4907667803019895, 0.47726481702706397, 0.46926739066432527, 0.45642080872551455, 0.4554875931424479, 0.45171238739738917, 0.44246147476328845, 0.4266731653013775, 0.4267899653036554, 0.4198775837705247, 0.41287301874599586, 0.4050541255937271, 0.40159539748328904, 0.39066115566722515]"
100,2,0.1,30,178.98149,134.41312,-0.0391920804977417,14.478273248672485,"[95903.17939191927, 36098.88683489004, 36036.328402456755, 36010.209958672, 36005.779888436264]"
100,2,0.05,30,183.34143,126.16994,-0.08721131086349487,14.372796726226806,"[41218.0310916151, 35972.017011883996, 35951.582336292515, 35955.54200244887, 35942.17662401491]"
100,2,0.01,30,7.628089,7.3105354,0.9981975555419922,14.385086032060476,"[749.6482949044116, 92.05643560903302, 60.73734660090383, 37.10970467942315, 29.691335027146774, 25.38697297528679, 22.19902172547208, 19.316170502327967, 17.60897153728198, 16.11927520159803, 16.398580116112047, 15.853186207945463, 15.959707716207415, 16.053446146183724, 15.138555568549375, 15.194499294907994, 16.07200876759227, 14.110333913961613, 14.496257740386058, 14.201131919555479, 12.372882413319983, 12.03577296976122, 10.841788722844754, 10.833025985938297, 10.839002182090036, 10.815729848357268]"
100,2,0.005,30,1.0895189,0.77697986,0.9999672174453735,14.371488936742146,"[746.1013464744825, 61.49794166577435, 39.992486715796666, 30.698256488043537, 24.759403093705792, 20.666083245723218, 19.234560455134602, 16.18662851322117, 13.740352281597016, 12.825498585178472, 11.55433527884525, 11.195719153982258, 11.088102123368628, 10.659528601438815, 10.32197690706936, 10.195445768510735, 10.049331960172747, 9.829689363507741, 9.63788488896881, 9.256339087486511, 8.912093929220479, 8.173101206871326, 7.835161606565638, 7.299724905115174, 7.039733690166984, 6.550188055428713, 6.552150075763106, 6.575033937848283, 6.2533347886553905, 6.248379644638895]"
100,2,0.001,30,1.0219715,0.89398444,0.9999589920043945,14.437934835751852,"[1953.1293621851075, 13.074783360374092, 10.421711977416706, 9.025438174621637, 8.126957569490939, 7.39266798652375, 6.784530396473606, 6.285025157534627, 5.864706618978752, 5.524648114339363, 4.939491437341384, 4.797924301033945, 4.425874524134695, 4.260450100399122, 3.9849528751069654, 3.821772415436983, 3.6532905614847424, 3.4741112436432244, 3.4818177221314452, 3.314883011665732, 3.323634670597936, 3.016680591708196, 3.018050181679936, 2.9136258927885623, 2.864823462949419, 2.721573456005482, 2.6964995187278187, 2.6015517290058345, 2.5000934343348873, 2.4488423398399]"
100,2,0.0005,30,2.3284526,1.7112164,0.9998639822006226,14.391137782732645,"[3613.4665648798136, 6.934742993410823, 4.9734181051435336, 4.079203081612097, 3.5926450412521165, 3.366968482889349, 3.2285150951872614, 3.0587994929059414, 2.8541722206193465, 2.7459421100025776, 2.618719535882841, 2.5205077854245412, 2.4075995532914742, 2.3578437778526333, 2.291685685200218, 2.2330348063895773, 2.1859706528067964, 2.081782228036328, 2.027053097845055, 1.980369233288375, 1.9627516828030023, 1.8980776211302768, 1.8764215271973852, 1.7672179219802011, 1.7380952228005064, 1.7430947169190778, 1.7114599945219884, 1.6538729877775438, 1.6547677176069127, 1.5905124144643894]"
100,2,0.0001,30,0.5240539,0.3571929,0.9999884366989136,14.407965167363484,"[16509.936249956685, 27.598385056049672, 7.226321836961962, 3.671907368835924, 2.2625589871526937, 1.5828012127091693, 1.2920267955027926, 1.0751264060768158, 0.9684989205383651, 0.84932418507534, 0.814388575287552, 0.7625411156504964, 0.6917971493798312, 0.6508518594803134, 0.6349953700674954, 0.6149424931520442, 0.5826861176133465, 0.5655899189108083, 0.539000730955715, 0.5123594544520886, 0.5074655189085854, 0.48271997225080415, 0.46583961518318695, 0.44991110158066455, 0.44283780544908824, 0.42889296738979893, 0.40723801077461463, 0.39626707101858927, 0.3864267835209012, 0.38199592145301164]"
100,2,5e-05,30,0.5932448,0.4387023,0.9999872446060181,14.460660831133525,"[31980.515210745118, 50.600397706877715, 16.47741092131453, 5.101400032798113, 2.2926057297533062, 1.4398707717303267, 1.1375474593120192, 1.0053753238090002, 0.9317723059290653, 0.8944124813942954, 0.8378999436184699, 0.7810639206037397, 0.7313522580821945, 0.6865936330637556, 0.6506294378203514, 0.6199036882971678, 0.590995463311843, 0.5726553200948454, 0.549167046501346, 0.5273506037624528, 0.506801585722247, 0.4868330741956968, 0.4745820081552824, 0.45715204864947784, 0.4430220299512229, 0.43441572640620896, 0.4148861483633152, 0.4088146968055354, 0.3904525532082687, 0.38221685921592335]"
100,3,0.1,30,183.41711,128.4594,-0.09687715768814087,16.044889640808105,"[288022.097458752, 36616.217630444655, 36437.35890857413, 36193.44334598191, 36090.77625151388]"
100,3,0.05,30,180.16183,128.90652,-0.048886239528656006,15.96051549911499,"[26054.11118476568, 20480.24531070426, 21303.8592029305, 36076.4773850087, 35980.275600116845, 35968.71389643906, 35964.8967466396]"
100,3,0.01,30,2.164947,1.8524514,0.9997965097427368,16.008340549468993,"[1220.776202699503, 133.05535568993164, 77.6348148515147, 66.54325120658594, 49.78600390575924, 38.497565060097514, 35.95246628885804, 32.989120827694975, 36.511074022459084, 25.518856706398672, 23.004416071590214, 21.875592999099286, 19.236272210379305, 17.206433333922178, 17.075847387962515, 17.222584088170276, 16.512912354096525, 16.396386443737967, 16.43739776525191, 17.05852125280061, 15.956389271536247, 16.96864533591121, 15.151248782505098, 15.603889878857556, 15.42609401030352, 15.46553350004518, 15.242194542870756, 14.606915782771061, 14.516790549827975, 14.67699971050634]"
100,3,0.005,30,0.8826545,0.5710987,0.9999749660491943,15.959942984580994,"[948.5595055492554, 91.19291856182194, 62.58543369032475, 47.527968631300865, 41.79671824263108, 32.260845284136295, 26.71574440308924, 23.643112579403308, 20.385840307782896, 19.6968688074963, 19.4240686530166, 18.489372534207657, 16.442152959693175, 15.814854178565461, 15.113390792356437, 14.635715088382055, 14.57946496938587, 14.554046516977738, 12.98220799475152, 12.261622616606378, 11.843446457219681, 10.744528580099084, 10.55893669528968, 10.770338388078533, 9.455671689108087, 9.687394267539839, 9.3204182403398, 9.124058530371084, 9.053683398130826, 8.59588373390608]"
100,3,0.001,30,2.6283808,2.5060933,0.9997283220291138,16.032940808931986,"[2398.410186642057, 17.68177346317057, 14.264419977134297, 11.9308787520983, 10.750571462586034, 9.63492428445904, 8.71699126311639, 8.296717739025514, 7.752635835403552, 7.358876977874348, 6.995643844482323, 6.800941290333867, 6.439769605522382, 6.0671311034698965, 5.814348100820824, 5.7544121632330105, 5.642789549070235, 5.311316434832851, 5.213713676304715, 4.950491758868684, 4.830277811956498, 4.897218708481688, 4.666812845160087, 4.573081123388442, 4.331058550552835, 4.230645059147346, 4.215350715927454, 4.015559622231977, 4.084040917879109, 3.8960048906875198]"
100,3,0.0005,30,3.3239853,2.8885121,0.9995170831680298,15.80817886988322,"[4132.2287655352375, 10.970962186494443, 8.209575124353366, 7.216881843932445, 6.640044443768868, 6.291387968989471, 5.593059350317548, 5.340450848131461, 4.93528048247587, 4.743497781980149, 4.586713956991276, 4.344763509815307, 4.165468351227154, 3.952784897042764, 3.8565757006872445, 3.558903309653867, 3.5393425851275406, 3.327998376122013, 3.295253202421326, 3.1467596129382103, 3.175416814228398, 3.130114311164786, 2.9661180782238605, 2.877371129456818, 2.91043789710089, 2.7487056578202456, 2.8126397777336556, 2.7409114903688034, 2.714330030745505, 2.633263363828781]"
100,3,0.0001,30,0.91781676,0.84619886,0.9999736547470093,15.705591813723247,"[17390.72182182857, 11.869748370925281, 3.306858414507524, 1.8290259735069063, 1.510930683355022, 1.330113129632336, 1.2591716979455414, 1.1346294357630478, 1.0896225082667699, 1.0191879891073656, 0.9832813353043895, 0.9275876620559323, 0.883941475031023, 0.8714646891097022, 0.8241503502406977, 0.7969188270210918, 0.763087270837572, 0.7334930734984947, 0.7085382142775248, 0.6819259530466099, 0.6627575644229917, 0.641046450966481, 0.6266624811664631, 0.6008706371753383, 0.5834400393419561, 0.5739462078058651, 0.5515238148392602, 0.5482978107762019, 0.5220919693296564, 0.5145445625782196]"
100,3,5e-05,30,0.41747,0.22799772,0.9999927282333374,15.784781694412231,"[32811.94768182413, 55.267583626066234, 16.06387883279977, 4.835572996904756, 1.6684368239902774, 0.9816761023179916, 0.8096403415410426, 0.7347730403744684, 0.7043941695005206, 0.6821083040612111, 0.6633002267500759, 0.6433996233309306, 0.6160679130024972, 0.5931946314829626, 0.5788164622064956, 0.5655635363983059, 0.5412996165204272, 0.5249792520647185, 0.49949500804937824, 0.48755344939705364, 0.48410974384014044, 0.45914807427505755, 0.4430807734698293, 0.4420545022435462, 0.42050673796716004, 0.4065939605568523, 0.40172987379002545, 0.3763679178839846, 0.3795482561400965, 0.3619625794652475]"
100,4,0.1,30,178.51642,127.73872,-0.01946479082107544,17.417862129211425,"[1951666.6325826186, 36491.14164294114, 36149.89246564973, 36139.021929345276, 36130.885765375526]"
100,4,0.05,30,187.43318,119.91284,-0.1085042953491211,17.321740531921385,"[52883.64623462217, 36567.193839193955, 36537.9973367083, 36317.842793293916, 36177.05183324023]"
100,4,0.01,30,1.4237306,1.0628251,0.9999452829360962,17.35176000595093,"[1588.2878106558558, 146.56478677016548, 102.15678238886608, 74.87195399423094, 63.61745833950402, 56.53689379569175, 52.716772425057584, 45.12608153353075, 39.88714463938451, 37.067881533729654, 35.04134794143252, 31.332934598527913, 31.881677959653178, 30.851381079175848, 28.436948364934025, 27.051889709268156, 25.914880101373786, 23.730065508340953, 22.79065288943503, 20.797701802756436, 21.146313622726055, 20.560781725895833, 20.461569281250206, 20.477242438437816, 20.44075092137283]"
100,4,0.005,30,2.3874598,2.0717158,0.9997634887695312,17.554685997962952,"[1316.6465110151528, 142.39056960138691, 90.27892105333409, 60.4063195572133, 48.255637391661516, 41.96018880610171, 35.66150466869199, 34.62885999021946, 30.097412062747868, 28.497799117309263, 26.628704107403106, 25.57067780767661, 22.848739730960823, 22.112716387699084, 21.464854620746845, 20.52383457105322, 19.22845054120354, 18.249464931096636, 17.815208576241403, 17.57446288898807, 17.569354717896267, 16.2279871171137, 16.55712343945969, 16.297490051152455, 16.213431076124294, 14.16408264001437, 14.39658351723251, 14.238735410207923, 14.236719435487577, 12.92270416168976]"
100,4,0.001,30,0.8197156,0.6032484,0.9999806880950928,17.498823873202006,"[2919.8524706994535, 32.28503359496333, 25.528203601483256, 22.07691262443611, 18.644478927642986, 17.011871233240875, 15.369316883686134, 13.837238266092102, 12.730254762236632, 11.818770717666789, 11.494245649327617, 10.806688442774417, 10.427838656931351, 10.099039426974253, 9.780905485946246, 9.099787606198877, 8.789623261590013, 8.430918237915279, 8.112561307645171, 8.124337332176784, 7.70372718584919, 7.478454451619619, 7.284709061986023, 7.045739137558429, 6.648314960689312, 6.700783036538404, 6.424938816126786, 6.4067217954383615, 5.938665321450599, 6.232280678747173]"
100,4,0.0005,30,1.4177874,1.2697977,0.9999176263809204,17.28329476515452,"[4309.56529968746, 12.885590614807919, 10.970632577939243, 10.036729958530628, 9.172042173658818, 8.551698244252043, 7.957474520299828, 7.436415688169299, 7.137822020371896, 6.71956602470567, 6.4113920211891635, 6.425710088716754, 5.819608695459386, 5.653793355891294, 5.45967595005107, 5.277161057011578, 5.201026400352938, 4.936375398525366, 4.743215248430977, 4.729452117238454, 4.46616331959249, 4.397128402563544, 4.308396433970147, 4.25004375544092, 4.1768404941103014, 4.006017590085996, 4.024417872043473, 3.860386352931194, 3.8058247309794253, 3.721932041149192]"
100,4,0.0001,30,1.0003918,0.85361934,0.9999692440032959,17.140237895647683,"[17107.881634315094, 21.57703000730042, 7.5514935442860605, 3.339306151897008, 2.418125420597313, 2.2194145688010325, 2.133364184234926, 2.0921098262368494, 1.9561327461602662, 1.9197934475060405, 1.839469328990377, 1.7898316663937992, 1.699527589934695, 1.6466225309594327, 1.6200193263088072, 1.5709943851327939, 1.496295968774202, 1.4134364199314233, 1.399317092742104, 1.3303819562912935, 1.3113232707217393, 1.2627301064948246, 1.227505792152466, 1.1639171192406241, 1.1509546337508918, 1.1353348449353478, 1.0873612184834964, 1.059850549314163, 1.0418833760126782, 0.9886454131782633]"
100,4,5e-05,30,0.65944856,0.4284361,0.9999852776527405,17.06694339911143,"[29950.84634705968, 37.13306046020256, 11.115870588048317, 3.4941536776241584, 2.3589130873023225, 1.977939035153773, 1.8090502743499444, 1.674297460794091, 1.5936636569580331, 1.5145445063071707, 1.4576526338206075, 1.4099166306980182, 1.361542711397389, 1.3080731804633114, 1.266743751339346, 1.2271005572119777, 1.2014364409504465, 1.1540715214885329, 1.1046416950747615, 1.0753391624029776, 1.0552231040803561, 1.0054326586549345, 0.984183576127807, 0.9508784183023465, 0.9084111202976414, 0.8840301150657383, 0.8564375124858513, 0.8382382815592926, 0.810212985781483, 0.7743144224821814]"
